camera_id,camera_Location,Species,survey_id,class,Day,Night,Camara_Buffer,Buffer,Locacion,Longitude,Latitude,HEH_18_Mean,HEH_70_Mean,HEH_dif_Mean
CTPC_084,CTPC,Homo_sapiens,Casanare,Mammalia,2,0,CTPC_084_250,250,Casanare,-72.63465,5.01579,68,22,46
CTPC_084,CTPC,Homo_sapiens,Casanare,Mammalia,2,0,CTPC_084_500,500,Casanare,-72.63465,5.01579,68,22,46
CTPC_084,CTPC,Homo_sapiens,Casanare,Mammalia,2,0,CTPC_084_2000,2000,Casanare,-72.63465,5.01579,65.71538462,22.52307692,43.19230769
CTPC_084,CTPC,Homo_sapiens,Casanare,Mammalia,2,0,CTPC_084_1000,1000,Casanare,-72.63465,5.01579,68.1875,22.3125,45.875
CTPC_084,CTPC,Cuniculus_paca,Casanare,Mammalia,0,1,CTPC_084_750,750,Casanare,-72.63465,5.01579,68.16666667,22.16666667,46
CTPC_084,CTPC,Cuniculus_paca,Casanare,Mammalia,0,1,CTPC_084_250,250,Casanare,-72.63465,5.01579,68,22,46
CTPC_084,CTPC,Cuniculus_paca,Casanare,Mammalia,0,1,CTPC_084_500,500,Casanare,-72.63465,5.01579,68,22,46
CTPC_084,CTPC,Cuniculus_paca,Casanare,Mammalia,0,1,CTPC_084_2000,2000,Casanare,-72.63465,5.01579,65.71538462,22.52307692,43.19230769
CTPC_084,CTPC,Cuniculus_paca,Casanare,Mammalia,0,1,CTPC_084_1000,1000,Casanare,-72.63465,5.01579,68.1875,22.3125,45.875
CTPC_084,CTPC,Dasypus_novemcinctus,Casanare,Mammalia,0,5,CTPC_084_750,750,Casanare,-72.63465,5.01579,68.16666667,22.16666667,46
CTPC_084,CTPC,Dasypus_novemcinctus,Casanare,Mammalia,0,5,CTPC_084_250,250,Casanare,-72.63465,5.01579,68,22,46
CTPC_084,CTPC,Dasypus_novemcinctus,Casanare,Mammalia,0,5,CTPC_084_500,500,Casanare,-72.63465,5.01579,68,22,46
CTPC_084,CTPC,Dasypus_novemcinctus,Casanare,Mammalia,0,5,CTPC_084_2000,2000,Casanare,-72.63465,5.01579,65.71538462,22.52307692,43.19230769
CTPC_084,CTPC,Dasypus_novemcinctus,Casanare,Mammalia,0,5,CTPC_084_1000,1000,Casanare,-72.63465,5.01579,68.1875,22.3125,45.875
CTPC_084,CTPC,Leptotila_rufaxilla,Casanare,Aves,16,0,CTPC_084_750,750,Casanare,-72.63465,5.01579,68.16666667,22.16666667,46
CTPC_084,CTPC,Leptotila_rufaxilla,Casanare,Aves,16,0,CTPC_084_250,250,Casanare,-72.63465,5.01579,68,22,46
CTPC_084,CTPC,Leptotila_rufaxilla,Casanare,Aves,16,0,CTPC_084_500,500,Casanare,-72.63465,5.01579,68,22,46
CTPC_084,CTPC,Leptotila_rufaxilla,Casanare,Aves,16,0,CTPC_084_2000,2000,Casanare,-72.63465,5.01579,65.71538462,22.52307692,43.19230769
CTPC_084,CTPC,Leptotila_rufaxilla,Casanare,Aves,16,0,CTPC_084_1000,1000,Casanare,-72.63465,5.01579,68.1875,22.3125,45.875
CTPC_084,CTPC,Sapajus_apella,Casanare,Mammalia,1,0,CTPC_084_750,750,Casanare,-72.63465,5.01579,68.16666667,22.16666667,46
CTPC_084,CTPC,Sapajus_apella,Casanare,Mammalia,1,0,CTPC_084_250,250,Casanare,-72.63465,5.01579,68,22,46
CTPC_084,CTPC,Sapajus_apella,Casanare,Mammalia,1,0,CTPC_084_500,500,Casanare,-72.63465,5.01579,68,22,46
CTPC_084,CTPC,Sapajus_apella,Casanare,Mammalia,1,0,CTPC_084_2000,2000,Casanare,-72.63465,5.01579,65.71538462,22.52307692,43.19230769
CTPC_084,CTPC,Sapajus_apella,Casanare,Mammalia,1,0,CTPC_084_1000,1000,Casanare,-72.63465,5.01579,68.1875,22.3125,45.875
CTPC_084,CTPC,Catharus_ustulatus,Casanare,Aves,1,0,CTPC_084_750,750,Casanare,-72.63465,5.01579,68.16666667,22.16666667,46
CTPC_084,CTPC,Catharus_ustulatus,Casanare,Aves,1,0,CTPC_084_250,250,Casanare,-72.63465,5.01579,68,22,46
CTPC_084,CTPC,Catharus_ustulatus,Casanare,Aves,1,0,CTPC_084_500,500,Casanare,-72.63465,5.01579,68,22,46
CTPC_084,CTPC,Catharus_ustulatus,Casanare,Aves,1,0,CTPC_084_2000,2000,Casanare,-72.63465,5.01579,65.71538462,22.52307692,43.19230769
CTPC_084,CTPC,Catharus_ustulatus,Casanare,Aves,1,0,CTPC_084_1000,1000,Casanare,-72.63465,5.01579,68.1875,22.3125,45.875
CTPC_085,CTPC,Psarocolius_decumanus,Casanare,Aves,1,0,CTPC_085_500,500,Casanare,-72.65143,5.01441,70.25,23.125,47.125
CTPC_085,CTPC,Psarocolius_decumanus,Casanare,Aves,1,0,CTPC_085_1000,1000,Casanare,-72.65143,5.01441,69.21212121,23.09090909,46.12121212
CTPC_085,CTPC,Psarocolius_decumanus,Casanare,Aves,1,0,CTPC_085_2000,2000,Casanare,-72.65143,5.01441,66.90076336,22.83969466,44.0610687
CTPC_085,CTPC,Psarocolius_decumanus,Casanare,Aves,1,0,CTPC_085_750,750,Casanare,-72.65143,5.01441,70,23.11111111,46.88888889
CTPC_085,CTPC,Psarocolius_decumanus,Casanare,Aves,1,0,CTPC_085_250,250,Casanare,-72.65143,5.01441,72.5,23.5,49
CTPC_085,CTPC,Sapajus_apella,Casanare,Mammalia,4,0,CTPC_085_500,500,Casanare,-72.65143,5.01441,70.25,23.125,47.125
CTPC_085,CTPC,Sapajus_apella,Casanare,Mammalia,4,0,CTPC_085_1000,1000,Casanare,-72.65143,5.01441,69.21212121,23.09090909,46.12121212
CTPC_085,CTPC,Sapajus_apella,Casanare,Mammalia,4,0,CTPC_085_2000,2000,Casanare,-72.65143,5.01441,66.90076336,22.83969466,44.0610687
CTPC_085,CTPC,Sapajus_apella,Casanare,Mammalia,4,0,CTPC_085_750,750,Casanare,-72.65143,5.01441,70,23.11111111,46.88888889
CTPC_085,CTPC,Sapajus_apella,Casanare,Mammalia,4,0,CTPC_085_250,250,Casanare,-72.65143,5.01441,72.5,23.5,49
CTPC_085,CTPC,Mazama_americana,Casanare,Mammalia,1,0,CTPC_085_500,500,Casanare,-72.65143,5.01441,70.25,23.125,47.125
CTPC_085,CTPC,Mazama_americana,Casanare,Mammalia,1,0,CTPC_085_1000,1000,Casanare,-72.65143,5.01441,69.21212121,23.09090909,46.12121212
CTPC_085,CTPC,Mazama_americana,Casanare,Mammalia,1,0,CTPC_085_2000,2000,Casanare,-72.65143,5.01441,66.90076336,22.83969466,44.0610687
CTPC_085,CTPC,Mazama_americana,Casanare,Mammalia,1,0,CTPC_085_750,750,Casanare,-72.65143,5.01441,70,23.11111111,46.88888889
CTPC_085,CTPC,Mazama_americana,Casanare,Mammalia,1,0,CTPC_085_250,250,Casanare,-72.65143,5.01441,72.5,23.5,49
CTPC_085,CTPC,Homo_sapiens,Casanare,Mammalia,1,0,CTPC_085_500,500,Casanare,-72.65143,5.01441,70.25,23.125,47.125
CTPC_085,CTPC,Homo_sapiens,Casanare,Mammalia,1,0,CTPC_085_1000,1000,Casanare,-72.65143,5.01441,69.21212121,23.09090909,46.12121212
CTPC_085,CTPC,Homo_sapiens,Casanare,Mammalia,1,0,CTPC_085_2000,2000,Casanare,-72.65143,5.01441,66.90076336,22.83969466,44.0610687
CTPC_085,CTPC,Homo_sapiens,Casanare,Mammalia,1,0,CTPC_085_750,750,Casanare,-72.65143,5.01441,70,23.11111111,46.88888889
CTPC_085,CTPC,Homo_sapiens,Casanare,Mammalia,1,0,CTPC_085_250,250,Casanare,-72.65143,5.01441,72.5,23.5,49
CTPC_085,CTPC,Dasyprocta_fuliginosa,Casanare,Mammalia,1,0,CTPC_085_500,500,Casanare,-72.65143,5.01441,70.25,23.125,47.125
CTPC_085,CTPC,Dasyprocta_fuliginosa,Casanare,Mammalia,1,0,CTPC_085_1000,1000,Casanare,-72.65143,5.01441,69.21212121,23.09090909,46.12121212
CTPC_085,CTPC,Dasyprocta_fuliginosa,Casanare,Mammalia,1,0,CTPC_085_2000,2000,Casanare,-72.65143,5.01441,66.90076336,22.83969466,44.0610687
CTPC_085,CTPC,Dasyprocta_fuliginosa,Casanare,Mammalia,1,0,CTPC_085_750,750,Casanare,-72.65143,5.01441,70,23.11111111,46.88888889
CTPC_085,CTPC,Dasyprocta_fuliginosa,Casanare,Mammalia,1,0,CTPC_085_250,250,Casanare,-72.65143,5.01441,72.5,23.5,49
CTPC_085,CTPC,Galictis_vittata,Casanare,Mammalia,1,0,CTPC_085_500,500,Casanare,-72.65143,5.01441,70.25,23.125,47.125
CTPC_085,CTPC,Galictis_vittata,Casanare,Mammalia,1,0,CTPC_085_1000,1000,Casanare,-72.65143,5.01441,69.21212121,23.09090909,46.12121212
CTPC_085,CTPC,Galictis_vittata,Casanare,Mammalia,1,0,CTPC_085_2000,2000,Casanare,-72.65143,5.01441,66.90076336,22.83969466,44.0610687
CTPC_085,CTPC,Galictis_vittata,Casanare,Mammalia,1,0,CTPC_085_750,750,Casanare,-72.65143,5.01441,70,23.11111111,46.88888889
CTPC_085,CTPC,Galictis_vittata,Casanare,Mammalia,1,0,CTPC_085_250,250,Casanare,-72.65143,5.01441,72.5,23.5,49
CTPC_085,CTPC,Marmosa_robinsoni,Casanare,Mammalia,0,5,CTPC_085_500,500,Casanare,-72.65143,5.01441,70.25,23.125,47.125
CTPC_085,CTPC,Marmosa_robinsoni,Casanare,Mammalia,0,5,CTPC_085_1000,1000,Casanare,-72.65143,5.01441,69.21212121,23.09090909,46.12121212
CTPC_085,CTPC,Marmosa_robinsoni,Casanare,Mammalia,0,5,CTPC_085_2000,2000,Casanare,-72.65143,5.01441,66.90076336,22.83969466,44.0610687
CTPC_085,CTPC,Marmosa_robinsoni,Casanare,Mammalia,0,5,CTPC_085_750,750,Casanare,-72.65143,5.01441,70,23.11111111,46.88888889
CTPC_085,CTPC,Marmosa_robinsoni,Casanare,Mammalia,0,5,CTPC_085_250,250,Casanare,-72.65143,5.01441,72.5,23.5,49
CTPC_085,CTPC,Turdus_leucomelas,Casanare,Aves,2,0,CTPC_085_500,500,Casanare,-72.65143,5.01441,70.25,23.125,47.125
CTPC_085,CTPC,Turdus_leucomelas,Casanare,Aves,2,0,CTPC_085_1000,1000,Casanare,-72.65143,5.01441,69.21212121,23.09090909,46.12121212
CTPC_085,CTPC,Turdus_leucomelas,Casanare,Aves,2,0,CTPC_085_2000,2000,Casanare,-72.65143,5.01441,66.90076336,22.83969466,44.0610687
CTPC_085,CTPC,Turdus_leucomelas,Casanare,Aves,2,0,CTPC_085_750,750,Casanare,-72.65143,5.01441,70,23.11111111,46.88888889
CTPC_085,CTPC,Turdus_leucomelas,Casanare,Aves,2,0,CTPC_085_250,250,Casanare,-72.65143,5.01441,72.5,23.5,49
CTPC_085,CTPC,Tamandua_tetradactyla,Casanare,Mammalia,0,2,CTPC_085_500,500,Casanare,-72.65143,5.01441,70.25,23.125,47.125
CTPC_085,CTPC,Tamandua_tetradactyla,Casanare,Mammalia,0,2,CTPC_085_1000,1000,Casanare,-72.65143,5.01441,69.21212121,23.09090909,46.12121212
CTPC_085,CTPC,Tamandua_tetradactyla,Casanare,Mammalia,0,2,CTPC_085_2000,2000,Casanare,-72.65143,5.01441,66.90076336,22.83969466,44.0610687
CTPC_085,CTPC,Tamandua_tetradactyla,Casanare,Mammalia,0,2,CTPC_085_750,750,Casanare,-72.65143,5.01441,70,23.11111111,46.88888889
CTPC_085,CTPC,Tamandua_tetradactyla,Casanare,Mammalia,0,2,CTPC_085_250,250,Casanare,-72.65143,5.01441,72.5,23.5,49
CTPC_086,CTPC,Tinamus_guttatus,Casanare,Aves,1,0,CTPC_086_1000,1000,Casanare,-72.6433,5.01489,68.05882353,22.55882353,45.5
CTPC_086,CTPC,Tinamus_guttatus,Casanare,Aves,1,0,CTPC_086_250,250,Casanare,-72.6433,5.01489,68,22,46
CTPC_086,CTPC,Tinamus_guttatus,Casanare,Aves,1,0,CTPC_086_500,500,Casanare,-72.6433,5.01489,68.42857143,22.42857143,46
CTPC_086,CTPC,Tinamus_guttatus,Casanare,Aves,1,0,CTPC_086_750,750,Casanare,-72.6433,5.01489,68,22.61111111,45.38888889
CTPC_086,CTPC,Tinamus_guttatus,Casanare,Aves,1,0,CTPC_086_2000,2000,Casanare,-72.6433,5.01489,65.82575758,22.5530303,43.27272727
CTPC_086,CTPC,Cuniculus_paca,Casanare,Mammalia,0,2,CTPC_086_1000,1000,Casanare,-72.6433,5.01489,68.05882353,22.55882353,45.5
CTPC_086,CTPC,Cuniculus_paca,Casanare,Mammalia,0,2,CTPC_086_250,250,Casanare,-72.6433,5.01489,68,22,46
CTPC_086,CTPC,Cuniculus_paca,Casanare,Mammalia,0,2,CTPC_086_500,500,Casanare,-72.6433,5.01489,68.42857143,22.42857143,46
CTPC_086,CTPC,Cuniculus_paca,Casanare,Mammalia,0,2,CTPC_086_750,750,Casanare,-72.6433,5.01489,68,22.61111111,45.38888889
CTPC_086,CTPC,Cuniculus_paca,Casanare,Mammalia,0,2,CTPC_086_2000,2000,Casanare,-72.6433,5.01489,65.82575758,22.5530303,43.27272727
CTPC_086,CTPC,Metachirus_nudicaudatus,Casanare,Mammalia,0,1,CTPC_086_1000,1000,Casanare,-72.6433,5.01489,68.05882353,22.55882353,45.5
CTPC_086,CTPC,Metachirus_nudicaudatus,Casanare,Mammalia,0,1,CTPC_086_250,250,Casanare,-72.6433,5.01489,68,22,46
CTPC_086,CTPC,Metachirus_nudicaudatus,Casanare,Mammalia,0,1,CTPC_086_500,500,Casanare,-72.6433,5.01489,68.42857143,22.42857143,46
CTPC_086,CTPC,Metachirus_nudicaudatus,Casanare,Mammalia,0,1,CTPC_086_750,750,Casanare,-72.6433,5.01489,68,22.61111111,45.38888889
CTPC_086,CTPC,Metachirus_nudicaudatus,Casanare,Mammalia,0,1,CTPC_086_2000,2000,Casanare,-72.6433,5.01489,65.82575758,22.5530303,43.27272727
CTPC_086,CTPC,Dasyprocta_fuliginosa,Casanare,Mammalia,0,1,CTPC_086_1000,1000,Casanare,-72.6433,5.01489,68.05882353,22.55882353,45.5
CTPC_086,CTPC,Dasyprocta_fuliginosa,Casanare,Mammalia,0,1,CTPC_086_250,250,Casanare,-72.6433,5.01489,68,22,46
CTPC_086,CTPC,Dasyprocta_fuliginosa,Casanare,Mammalia,0,1,CTPC_086_500,500,Casanare,-72.6433,5.01489,68.42857143,22.42857143,46
CTPC_086,CTPC,Dasyprocta_fuliginosa,Casanare,Mammalia,0,1,CTPC_086_750,750,Casanare,-72.6433,5.01489,68,22.61111111,45.38888889
CTPC_086,CTPC,Dasyprocta_fuliginosa,Casanare,Mammalia,0,1,CTPC_086_2000,2000,Casanare,-72.6433,5.01489,65.82575758,22.5530303,43.27272727
CTPC_086,CTPC,Homo_sapiens,Casanare,Mammalia,1,0,CTPC_086_1000,1000,Casanare,-72.6433,5.01489,68.05882353,22.55882353,45.5
CTPC_086,CTPC,Homo_sapiens,Casanare,Mammalia,1,0,CTPC_086_250,250,Casanare,-72.6433,5.01489,68,22,46
CTPC_086,CTPC,Homo_sapiens,Casanare,Mammalia,1,0,CTPC_086_500,500,Casanare,-72.6433,5.01489,68.42857143,22.42857143,46
CTPC_086,CTPC,Homo_sapiens,Casanare,Mammalia,1,0,CTPC_086_750,750,Casanare,-72.6433,5.01489,68,22.61111111,45.38888889
CTPC_086,CTPC,Homo_sapiens,Casanare,Mammalia,1,0,CTPC_086_2000,2000,Casanare,-72.6433,5.01489,65.82575758,22.5530303,43.27272727
CTPC_086,CTPC,Momotus_momota,Casanare,Aves,4,0,CTPC_086_1000,1000,Casanare,-72.6433,5.01489,68.05882353,22.55882353,45.5
CTPC_086,CTPC,Momotus_momota,Casanare,Aves,4,0,CTPC_086_250,250,Casanare,-72.6433,5.01489,68,22,46
CTPC_086,CTPC,Momotus_momota,Casanare,Aves,4,0,CTPC_086_500,500,Casanare,-72.6433,5.01489,68.42857143,22.42857143,46
CTPC_086,CTPC,Momotus_momota,Casanare,Aves,4,0,CTPC_086_750,750,Casanare,-72.6433,5.01489,68,22.61111111,45.38888889
CTPC_086,CTPC,Momotus_momota,Casanare,Aves,4,0,CTPC_086_2000,2000,Casanare,-72.6433,5.01489,65.82575758,22.5530303,43.27272727
CTPC_086,CTPC,Eira_barbara,Casanare,Mammalia,2,0,CTPC_086_1000,1000,Casanare,-72.6433,5.01489,68.05882353,22.55882353,45.5
CTPC_086,CTPC,Eira_barbara,Casanare,Mammalia,2,0,CTPC_086_250,250,Casanare,-72.6433,5.01489,68,22,46
CTPC_086,CTPC,Eira_barbara,Casanare,Mammalia,2,0,CTPC_086_500,500,Casanare,-72.6433,5.01489,68.42857143,22.42857143,46
CTPC_086,CTPC,Eira_barbara,Casanare,Mammalia,2,0,CTPC_086_750,750,Casanare,-72.6433,5.01489,68,22.61111111,45.38888889
CTPC_086,CTPC,Eira_barbara,Casanare,Mammalia,2,0,CTPC_086_2000,2000,Casanare,-72.6433,5.01489,65.82575758,22.5530303,43.27272727
CTPC_086,CTPC,Tamandua_tetradactyla,Casanare,Mammalia,0,1,CTPC_086_1000,1000,Casanare,-72.6433,5.01489,68.05882353,22.55882353,45.5
CTPC_086,CTPC,Tamandua_tetradactyla,Casanare,Mammalia,0,1,CTPC_086_250,250,Casanare,-72.6433,5.01489,68,22,46
CTPC_086,CTPC,Tamandua_tetradactyla,Casanare,Mammalia,0,1,CTPC_086_500,500,Casanare,-72.6433,5.01489,68.42857143,22.42857143,46
CTPC_086,CTPC,Tamandua_tetradactyla,Casanare,Mammalia,0,1,CTPC_086_750,750,Casanare,-72.6433,5.01489,68,22.61111111,45.38888889
CTPC_086,CTPC,Tamandua_tetradactyla,Casanare,Mammalia,0,1,CTPC_086_2000,2000,Casanare,-72.6433,5.01489,65.82575758,22.5530303,43.27272727
CTPC_086,CTPC,Dasypus_novemcinctus,Casanare,Mammalia,0,2,CTPC_086_1000,1000,Casanare,-72.6433,5.01489,68.05882353,22.55882353,45.5
CTPC_086,CTPC,Dasypus_novemcinctus,Casanare,Mammalia,0,2,CTPC_086_250,250,Casanare,-72.6433,5.01489,68,22,46
CTPC_086,CTPC,Dasypus_novemcinctus,Casanare,Mammalia,0,2,CTPC_086_500,500,Casanare,-72.6433,5.01489,68.42857143,22.42857143,46
CTPC_086,CTPC,Dasypus_novemcinctus,Casanare,Mammalia,0,2,CTPC_086_750,750,Casanare,-72.6433,5.01489,68,22.61111111,45.38888889
CTPC_086,CTPC,Dasypus_novemcinctus,Casanare,Mammalia,0,2,CTPC_086_2000,2000,Casanare,-72.6433,5.01489,65.82575758,22.5530303,43.27272727
CTPC_086,CTPC,Sciurus_granatensis,Casanare,Mammalia,1,0,CTPC_086_1000,1000,Casanare,-72.6433,5.01489,68.05882353,22.55882353,45.5
CTPC_086,CTPC,Sciurus_granatensis,Casanare,Mammalia,1,0,CTPC_086_250,250,Casanare,-72.6433,5.01489,68,22,46
CTPC_086,CTPC,Sciurus_granatensis,Casanare,Mammalia,1,0,CTPC_086_500,500,Casanare,-72.6433,5.01489,68.42857143,22.42857143,46
CTPC_086,CTPC,Sciurus_granatensis,Casanare,Mammalia,1,0,CTPC_086_750,750,Casanare,-72.6433,5.01489,68,22.61111111,45.38888889
CTPC_086,CTPC,Sciurus_granatensis,Casanare,Mammalia,1,0,CTPC_086_2000,2000,Casanare,-72.6433,5.01489,65.82575758,22.5530303,43.27272727
CTPC_087,CTPC,Crypturellus_soui,Casanare,Aves,2,0,CTPC_087_1000,1000,Casanare,-72.63473,5.07568,58.17647059,17.70588235,40.47058824
CTPC_087,CTPC,Crypturellus_soui,Casanare,Aves,2,0,CTPC_087_250,250,Casanare,-72.63473,5.07568,48,17,31
CTPC_087,CTPC,Crypturellus_soui,Casanare,Aves,2,0,CTPC_087_750,750,Casanare,-72.63473,5.07568,57.16666667,17.33333333,39.83333333
CTPC_087,CTPC,Crypturellus_soui,Casanare,Aves,2,0,CTPC_087_500,500,Casanare,-72.63473,5.07568,55.125,17,38.125
CTPC_087,CTPC,Crypturellus_soui,Casanare,Aves,2,0,CTPC_087_2000,2000,Casanare,-72.63473,5.07568,57.58778626,18.09923664,39.48854962
CTPC_087,CTPC,Leopardus_pardalis,Casanare,Mammalia,1,1,CTPC_087_1000,1000,Casanare,-72.63473,5.07568,58.17647059,17.70588235,40.47058824
CTPC_087,CTPC,Leopardus_pardalis,Casanare,Mammalia,1,1,CTPC_087_250,250,Casanare,-72.63473,5.07568,48,17,31
CTPC_087,CTPC,Leopardus_pardalis,Casanare,Mammalia,1,1,CTPC_087_750,750,Casanare,-72.63473,5.07568,57.16666667,17.33333333,39.83333333
CTPC_087,CTPC,Leopardus_pardalis,Casanare,Mammalia,1,1,CTPC_087_500,500,Casanare,-72.63473,5.07568,55.125,17,38.125
CTPC_087,CTPC,Leopardus_pardalis,Casanare,Mammalia,1,1,CTPC_087_2000,2000,Casanare,-72.63473,5.07568,57.58778626,18.09923664,39.48854962
CTPC_087,CTPC,Myrmecophaga_tridactyla,Casanare,Mammalia,2,0,CTPC_087_1000,1000,Casanare,-72.63473,5.07568,58.17647059,17.70588235,40.47058824
CTPC_087,CTPC,Myrmecophaga_tridactyla,Casanare,Mammalia,2,0,CTPC_087_250,250,Casanare,-72.63473,5.07568,48,17,31
CTPC_087,CTPC,Myrmecophaga_tridactyla,Casanare,Mammalia,2,0,CTPC_087_750,750,Casanare,-72.63473,5.07568,57.16666667,17.33333333,39.83333333
CTPC_087,CTPC,Myrmecophaga_tridactyla,Casanare,Mammalia,2,0,CTPC_087_500,500,Casanare,-72.63473,5.07568,55.125,17,38.125
CTPC_087,CTPC,Myrmecophaga_tridactyla,Casanare,Mammalia,2,0,CTPC_087_2000,2000,Casanare,-72.63473,5.07568,57.58778626,18.09923664,39.48854962
CTPC_087,CTPC,Homo_sapiens,Casanare,Mammalia,1,0,CTPC_087_1000,1000,Casanare,-72.63473,5.07568,58.17647059,17.70588235,40.47058824
CTPC_087,CTPC,Homo_sapiens,Casanare,Mammalia,1,0,CTPC_087_250,250,Casanare,-72.63473,5.07568,48,17,31
CTPC_087,CTPC,Homo_sapiens,Casanare,Mammalia,1,0,CTPC_087_750,750,Casanare,-72.63473,5.07568,57.16666667,17.33333333,39.83333333
CTPC_087,CTPC,Homo_sapiens,Casanare,Mammalia,1,0,CTPC_087_500,500,Casanare,-72.63473,5.07568,55.125,17,38.125
CTPC_087,CTPC,Homo_sapiens,Casanare,Mammalia,1,0,CTPC_087_2000,2000,Casanare,-72.63473,5.07568,57.58778626,18.09923664,39.48854962
CTPC_087,CTPC,Galictis_vittata,Casanare,Mammalia,1,0,CTPC_087_1000,1000,Casanare,-72.63473,5.07568,58.17647059,17.70588235,40.47058824
CTPC_087,CTPC,Galictis_vittata,Casanare,Mammalia,1,0,CTPC_087_250,250,Casanare,-72.63473,5.07568,48,17,31
CTPC_087,CTPC,Galictis_vittata,Casanare,Mammalia,1,0,CTPC_087_750,750,Casanare,-72.63473,5.07568,57.16666667,17.33333333,39.83333333
CTPC_087,CTPC,Galictis_vittata,Casanare,Mammalia,1,0,CTPC_087_500,500,Casanare,-72.63473,5.07568,55.125,17,38.125
CTPC_087,CTPC,Galictis_vittata,Casanare,Mammalia,1,0,CTPC_087_2000,2000,Casanare,-72.63473,5.07568,57.58778626,18.09923664,39.48854962
CTPC_087,CTPC,Crypturellus_cinereus,Casanare,Aves,3,0,CTPC_087_1000,1000,Casanare,-72.63473,5.07568,58.17647059,17.70588235,40.47058824
CTPC_087,CTPC,Crypturellus_cinereus,Casanare,Aves,3,0,CTPC_087_250,250,Casanare,-72.63473,5.07568,48,17,31
CTPC_087,CTPC,Crypturellus_cinereus,Casanare,Aves,3,0,CTPC_087_750,750,Casanare,-72.63473,5.07568,57.16666667,17.33333333,39.83333333
CTPC_087,CTPC,Crypturellus_cinereus,Casanare,Aves,3,0,CTPC_087_500,500,Casanare,-72.63473,5.07568,55.125,17,38.125
CTPC_087,CTPC,Crypturellus_cinereus,Casanare,Aves,3,0,CTPC_087_2000,2000,Casanare,-72.63473,5.07568,57.58778626,18.09923664,39.48854962
CTPC_087,CTPC,Dasypus_novemcinctus,Casanare,Mammalia,0,1,CTPC_087_1000,1000,Casanare,-72.63473,5.07568,58.17647059,17.70588235,40.47058824
CTPC_087,CTPC,Dasypus_novemcinctus,Casanare,Mammalia,0,1,CTPC_087_250,250,Casanare,-72.63473,5.07568,48,17,31
CTPC_087,CTPC,Dasypus_novemcinctus,Casanare,Mammalia,0,1,CTPC_087_750,750,Casanare,-72.63473,5.07568,57.16666667,17.33333333,39.83333333
CTPC_087,CTPC,Dasypus_novemcinctus,Casanare,Mammalia,0,1,CTPC_087_500,500,Casanare,-72.63473,5.07568,55.125,17,38.125
CTPC_087,CTPC,Dasypus_novemcinctus,Casanare,Mammalia,0,1,CTPC_087_2000,2000,Casanare,-72.63473,5.07568,57.58778626,18.09923664,39.48854962
CTPC_087,CTPC,Leptotila_verreauxi,Casanare,Aves,1,0,CTPC_087_1000,1000,Casanare,-72.63473,5.07568,58.17647059,17.70588235,40.47058824
CTPC_087,CTPC,Leptotila_verreauxi,Casanare,Aves,1,0,CTPC_087_250,250,Casanare,-72.63473,5.07568,48,17,31
CTPC_087,CTPC,Leptotila_verreauxi,Casanare,Aves,1,0,CTPC_087_750,750,Casanare,-72.63473,5.07568,57.16666667,17.33333333,39.83333333
CTPC_087,CTPC,Leptotila_verreauxi,Casanare,Aves,1,0,CTPC_087_500,500,Casanare,-72.63473,5.07568,55.125,17,38.125
CTPC_087,CTPC,Leptotila_verreauxi,Casanare,Aves,1,0,CTPC_087_2000,2000,Casanare,-72.63473,5.07568,57.58778626,18.09923664,39.48854962
CTPC_088,CTPC,Myrmecophaga_tridactyla,Casanare,Mammalia,2,0,CTPC_088_250,250,Casanare,-72.625,5.08572,54,20,34
CTPC_088,CTPC,Myrmecophaga_tridactyla,Casanare,Mammalia,2,0,CTPC_088_1000,1000,Casanare,-72.625,5.08572,58.94117647,20,38.94117647
CTPC_088,CTPC,Myrmecophaga_tridactyla,Casanare,Mammalia,2,0,CTPC_088_500,500,Casanare,-72.625,5.08572,57.25,20,37.25
CTPC_088,CTPC,Myrmecophaga_tridactyla,Casanare,Mammalia,2,0,CTPC_088_750,750,Casanare,-72.625,5.08572,58.76470588,20,38.76470588
CTPC_088,CTPC,Myrmecophaga_tridactyla,Casanare,Mammalia,2,0,CTPC_088_2000,2000,Casanare,-72.625,5.08572,58.88549618,19.64122137,39.24427481
CTPC_088,CTPC,Nyctidromus_albicollis,Casanare,Aves,0,1,CTPC_088_250,250,Casanare,-72.625,5.08572,54,20,34
CTPC_088,CTPC,Nyctidromus_albicollis,Casanare,Aves,0,1,CTPC_088_1000,1000,Casanare,-72.625,5.08572,58.94117647,20,38.94117647
CTPC_088,CTPC,Nyctidromus_albicollis,Casanare,Aves,0,1,CTPC_088_500,500,Casanare,-72.625,5.08572,57.25,20,37.25
CTPC_088,CTPC,Nyctidromus_albicollis,Casanare,Aves,0,1,CTPC_088_750,750,Casanare,-72.625,5.08572,58.76470588,20,38.76470588
CTPC_088,CTPC,Nyctidromus_albicollis,Casanare,Aves,0,1,CTPC_088_2000,2000,Casanare,-72.625,5.08572,58.88549618,19.64122137,39.24427481
CTPC_088,CTPC,Cyanocorax_violaceus,Casanare,Aves,1,0,CTPC_088_250,250,Casanare,-72.625,5.08572,54,20,34
CTPC_088,CTPC,Cyanocorax_violaceus,Casanare,Aves,1,0,CTPC_088_1000,1000,Casanare,-72.625,5.08572,58.94117647,20,38.94117647
